Gene_ID,Brain,Spinal,Kidney,Heart,Sk_muscle,Main_EO,Sach_EO,Hunter_EO
scaffold6424.g5,437.6,283.6,196.9,437,338.7,302.2,283.4,330
scaffold6424.g6,185.6,58.2,103.3,110.6,216.6,260.5,182.1,190.9
scaffold6424.g7,22733,40092.6,182749.3,39608.8,51076.7,16757.7,19940.8,18460
scaffold6424.g8,488.5,697.8,1691.9,1427.9,6838.4,2046.8,1772.5,1510
scaffold6424.g9,5.7,11.6,23.9,7.2,2.7,1.3,0.8,3.2
scaffold6426.g1,2092.8,1074.5,312.6,866.2,2231.5,1385.2,2229.2,2112.9
scaffold6426.g2,887.9,1110.1,313.3,319.3,978.5,674.3,713.1,857.6
scaffold6426.g3,198.4,114.4,113.1,191.4,284.7,107.5,191.6,286.4
scaffold6426.g4,3227.8,724.9,856.2,3361.6,4134.3,8538.3,7082.5,8995.2
scaffold6426.g5,348.8,407.6,345.1,372.5,556.3,359.9,419.4,547.2
scaffold6426.g6,83.5,31,98.4,66.7,27.6,13.9,15.8,16.6
scaffold6427.g1,254.2,207.7,3199.8,218.3,282,313.9,252.6,284.6
scaffold6427.g2,269,122.3,138.7,84.5,24.9,35.8,40,50.1
scaffold6427.g3,69.4,84.7,634,65.3,25.9,20.6,43.5,40.7
scaffold6427.g4,0,26.6,5.2,0,0,0,0,0
scaffold6431.g1,347.3,671.9,233.4,3530.2,9941.8,1503.4,1688.6,2402.2
scaffold6431.g2,503,1032.5,508.2,5025.7,12588.3,2285.7,2426.1,3273.5
scaffold6431.g3,354.9,621.9,706.9,618.5,2815.7,699.1,626.6,784.3
scaffold6431.g4,17.2,5,38.2,2.1,4.4,1,5,6.6
scaffold6431.g5,1234.6,855.8,569.7,548.2,1380.4,508.4,564.5,762.7
scaffold6431.g6,133,137.3,194.3,33.9,83.1,21.1,34.6,32.3
scaffold6431.g7,1269.9,1798.8,1470.4,2801.8,6079.4,3606.5,2507,2916.4
scaffold6431.g8,36.5,10.7,29,27.4,34.7,0,10.7,29
scaffold6434.g1,76,526,22.4,40.8,237.3,564.1,542,786.5
scaffold6434.g2,1.7,2.9,43.8,0,2.1,4,2,2.1
scaffold6434.g3,59.8,244.1,2429.5,33.3,27.7,37.8,67.3,36.4
scaffold6434.g4,102.8,697.7,611.6,144.1,92.8,1706,2051.5,1888.4
scaffold6434.g5,173.8,498.5,311.3,115.4,1319.7,41.1,45,89.1
scaffold6434.g6,102.3,328.3,17.6,134.6,106.6,29.9,55.1,50.5
scaffold6434.g7,52.8,116.7,282.2,492.9,115.4,25.6,50.1,76.4
scaffold6434.g8,18.3,23.5,2.3,19.7,4.6,10.8,4.3,9.3
scaffold6435.g1,0,0,0,0,0,0,0,0
scaffold6435.g2,0,0,0,0,0,0,0,0
scaffold6436.g1,0,8.4,0,0,3.6,0,0,1.8
scaffold6438.g1,667.4,679.6,713.2,934.5,753.2,1020.9,923.3,1105.5
scaffold6438.g10,557.6,1368,596.2,1396,1602.9,5719.4,4535.5,4591.5
scaffold6438.g11,2334.2,2370.9,11.9,117.8,11,51.9,41.7,68.7
scaffold6438.g12,354.3,612.9,1690,1770.6,854.2,958.4,1063.1,1048.7
scaffold6438.g13,293,120.7,143.8,295.5,129.3,109.1,111.2,129.4
scaffold6438.g14,1971.6,4882.4,1722.9,999,1214.5,705.7,681.2,676.5
scaffold6438.g15,1654.2,1936.9,3187.3,1707.2,5191,3391,3588.9,3013
scaffold6438.g16,327,349.4,634.5,487.6,227.9,292.9,260.8,271.2
scaffold6438.g17,142.5,174.4,190.7,326.4,202.5,265.4,233.4,246.9
scaffold6438.g18,4215.1,8764.3,7700.6,7340.2,11274.6,5261.9,5248.8,5189.1
scaffold6438.g2,33,722.2,5.2,6.1,14.8,0.2,1.4,0
scaffold6438.g3,293.7,1621,50.8,629.1,674.3,2140.2,1114.8,1089.9
scaffold6438.g4,338.8,84.9,0,157,1078.1,244.2,181.4,218.4
scaffold6438.g5,192.8,182.9,538.5,272,228.2,136.2,232.8,170.3
scaffold6438.g6,1974.8,2105.2,2759.2,756.3,456.3,627.6,579.2,560.3
scaffold6438.g7,18990.6,33298.6,7726.5,2076.9,2194.9,2165.3,2458.7,2469.9
scaffold6438.g8,502.2,265.7,463.5,519,442.2,523.2,477.9,526.8
scaffold6438.g9,2273.8,3830.9,6878.9,1455.2,3439.4,2226.8,2360.6,1981.3
scaffold644.g1,26.9,52,55.4,203.9,1446.8,1100.2,793.4,795.3
scaffold644.g2,602.5,384.8,351.8,881.6,737.7,790,947.1,1009.8
scaffold6443.g1,0,0,0,0,0,0,0,0
scaffold6443.g2,0,0.5,0,2.4,0,0.5,1.9,2.6
scaffold6443.g3,70,72.4,25.8,44.2,21.4,43.5,36.7,59.3
scaffold6443.g4,2189.6,1928.7,2265.3,2014.6,2711.9,2681.3,2939.3,3059.3
scaffold6443.g5,809.6,4084.2,3.1,4.4,0,15.9,7.2,7.8
scaffold6443.g6,939.5,1097.4,1434.7,696,633.2,528.6,547.7,562.5
scaffold6443.g7,2933.2,3152.5,47.8,180.9,52.6,160.3,115.9,192.4
scaffold6446.g1,101.6,455.2,37.4,850.1,513.2,47.7,80.8,109
scaffold6446.g2,43.8,146.6,0,207.4,0,9.4,7,5.1
scaffold6446.g3,1978.5,1923,571.5,921.8,1255.7,1012.3,783.9,923.2
scaffold6446.g4,3392.2,2335.4,979.3,1196,213.9,36.5,105.4,54.7
scaffold6446.g5,768.2,462.6,1675.5,1354.8,1009.2,1474.1,1309.4,1401.6
scaffold6449.g1,107.6,137.7,0,2,12.8,2,2,2.1
scaffold645.g1,27.5,10,0,12.4,0,2,2,0
scaffold645.g2,1093.4,1088.6,3104.4,11495.2,4360.5,4459.8,3771.3,3670.3
scaffold645.g3,138.7,229.8,132.8,187.2,49.6,46.2,77.1,38.2
scaffold645.g4,1578,432.3,2.1,0,0,0,0,0
scaffold645.g5,625.8,1169.1,4309.8,653.2,1870.6,1225.5,1073.8,1038.5
scaffold645.g6,647.4,484,773.8,226.8,149.8,246.7,242.9,240.3
scaffold645.g7,19.1,1.4,0,42.5,0,0,1,0
scaffold6450.g1,13.9,3.9,0,42.2,0.3,1.4,1.1,3.1
scaffold6450.g10,1673.8,1870.5,5357.4,1503.2,3044.1,2984.3,2880,2053.7
scaffold6450.g11,250.8,246.3,264,131.5,83.6,259.9,220,174.1
scaffold6450.g12,144.3,75.7,0,0,0,0,0,0
scaffold6450.g13,196.9,164.7,234.9,281.7,203.6,186.9,176.8,201.6
scaffold6450.g14,5,5.8,22.6,6.7,277.2,5.9,9.2,15.1
scaffold6450.g15,12.9,4.7,113.3,0,6.3,1.2,2.3,0.6
scaffold6450.g16,641.8,1001.2,93.6,28.8,1402.4,94.2,198.4,100.9
scaffold6450.g17,0,6.4,51.9,0,6.9,0,3.2,0
scaffold6450.g18,1382.6,2264.5,2356.9,584.2,1448.6,3553,2475.2,2043
scaffold6450.g19,492.6,851.1,1226.9,746.9,1839.5,841,744.2,766.3
scaffold6450.g2,434.5,730.9,1774.5,679.4,372.6,508.6,491.2,440.7
scaffold6450.g20,0,2.5,0,0,0,1.3,1.9,2.7
scaffold6450.g21,9798.7,41352.4,36,28.6,26.2,20.9,26.4,38.3
scaffold6450.g22,1871.5,2127.8,1014.4,618.9,1071.1,1157.6,1074.5,997.4
scaffold6450.g23,164.3,116.9,210.9,197.2,473.2,853,656.3,725.9
scaffold6450.g24,1043.4,6396.4,9.3,0,82.9,420.5,233.9,277
scaffold6450.g25,297.2,383.7,108.4,115.7,12.7,231.4,100.2,70.8
scaffold6450.g26,954,643.1,289.6,682.3,2209.7,1221.3,1163.9,1413.1
scaffold6450.g27,3.7,34.2,16.6,76.3,66.2,70.3,58.9,63.2
scaffold6450.g3,55.1,44.9,6.5,125.8,4.4,39.9,19,10.7
scaffold6450.g4,30.4,10.6,0,0,0,0.8,0,1.6
scaffold6450.g5,264.7,244.3,234.7,479.1,196.2,326.5,319.2,277.5
scaffold6450.g6,267.7,213.7,196.2,486.4,208.5,296.3,298.7,221
scaffold6450.g7,193.8,140,137.6,333.7,731.3,298.7,340.8,350.6
scaffold6450.g8,812.2,614.1,404,561.4,464.1,1393.7,838.6,756
scaffold6450.g9,230,269.9,160.4,302.7,86.3,472.5,352.1,344.2
scaffold6457.g1,73.2,30.1,0,14.5,24.5,171,133.4,170.1
scaffold6457.g2,329.2,266.2,126.2,144.9,190.2,183.7,187.3,180
scaffold6457.g3,430.2,580.6,632.4,486.4,340.4,276.2,366.7,412.3
scaffold6457.g4,760.7,728.9,674,1057.7,1346.6,1341.8,1716.8,1912.2
scaffold6457.g5,4.7,6.8,22.7,0,25.4,0,0.4,0
scaffold6457.g6,0,1.1,0,0,27.5,0,0,0
scaffold6457.g7,0,0,0,0,0,0,0,0
scaffold6464.g1,44.4,73.9,19.8,461.6,307.3,181.3,198.6,271.3
scaffold6464.g2,85.3,9.1,0.9,0.9,0,5,6.7,3.6
scaffold6464.g3,150.3,261.5,201.2,383.2,222.3,58,76.4,62.6
scaffold6464.g4,127.7,100.6,16.4,7.8,1.8,0.7,0.8,38.7
scaffold6464.g5,223.7,366.8,765.9,300.5,239.1,293.2,353.8,283.3
scaffold6464.g6,1792.5,4334.8,1,3.6,9.6,11.9,18.7,29.3
scaffold6464.g7,630.6,3949.4,790.9,207,8397,5062.6,4590.2,6269.8
scaffold6468.g1,534,1174.6,189.7,459.4,375.7,275.8,234.3,208.7
scaffold6468.g2,374.1,262.7,991.8,486.1,713.1,830.8,971.6,731.1
scaffold6468.g3,73.6,4.6,0,89.8,193.2,0,1.5,0
scaffold6472.g1,206.5,123.8,40.7,480.1,481.6,107.4,131.7,135.1
scaffold6474.g1,531.2,297,200.1,590.1,543.2,231.8,291.3,401.1
scaffold6474.g2,528,764,798.4,936.9,488.9,728.5,643.2,709.6
scaffold6474.g3,260.1,312,938.3,486.3,745.6,437.7,671.7,714.2
scaffold6474.g4,44.9,56.8,0,0,0,0.6,0,0
scaffold6474.g5,13.7,51.1,548.1,7.8,2.3,4.6,2.1,3.8
scaffold6475.g1,33.3,55.1,167.4,263.5,769.3,356.6,340,398.8
scaffold6475.g2,288.1,392.8,554.2,173.5,275.7,234.2,169.3,238.6
scaffold6475.g3,647.8,650.4,579.4,492.1,774.3,2530.1,1533.2,1576.6
scaffold6475.g4,1032.4,2468.7,4292.9,2143.2,4660.4,2002.3,1261.7,1929.5
scaffold6475.g5,269.7,162.3,200.8,231.2,275,143.1,197,276.1
scaffold6475.g6,67.6,134.2,1883.1,213.5,129.8,82.2,180.6,119.9
scaffold6475.g7,346.7,213.9,497.3,480,529.3,402,401.9,671.6
scaffold6475.g8,554.8,370.5,230.7,912.1,807.6,601.3,711.2,724.6
scaffold6475.g9,58.3,54.9,74.7,213,239.6,185.9,148.1,189.3
scaffold6476.g1,19.5,23.8,3.3,174.6,61.1,12.7,94.2,49.2
scaffold6476.g2,69,380.4,502.6,99.4,139.7,41,61.5,59
scaffold6476.g3,412.5,573.2,567.2,612.3,2080.2,892.2,938.3,841.4
scaffold6476.g4,1183.1,1358.5,1579.7,644.6,1554.9,1256.8,1373.7,1440.8
scaffold6476.g5,317.5,232.1,220.7,228.2,92,707.2,375.9,187.7
scaffold6476.g6,181.6,254.3,75.5,400.2,500.6,443.3,444.6,557.7
scaffold6479.g1,0,0.7,0,0,0,0,2.3,0.8
scaffold648.g1,298.6,14.8,26.1,0,0,2.2,1.3,1.9
scaffold648.g2,497.3,413.7,2.6,70.3,234.3,1045,608.8,547.7
scaffold6480.g1,0,0,0,0,273.7,0,38.1,0
scaffold6480.g2,2.8,0,0.5,1,4.1,6.2,3.8,2.6
scaffold6480.g3,93.7,23,153.3,13.6,21.2,18.3,133.3,19.8
scaffold6480.g4,1287.5,744.5,1200.6,908.3,375.7,750,779.7,604.6
scaffold6480.g5,635.1,958.8,1761,572.2,475,832.5,679.3,739.8
scaffold6480.g6,10.2,129.9,0,0,0,0,0,0
scaffold6480.g7,0,0,0,0,0,0,0,0
scaffold6484.g1,1443.8,1309.8,467.1,2368.2,9202.5,843.9,857.2,1124
scaffold6484.g10,479.6,463.5,339.8,294.5,228.7,232.8,187,214.2
scaffold6484.g11,959.2,1611.7,3970.7,1108.1,1288.6,1802.8,2177.6,2340.2
scaffold6484.g12,37.1,47.6,174.7,168.9,94.1,287.2,262.5,159.6
scaffold6484.g13,234.7,52.8,6.8,63.7,31.4,33.5,58.3,41.7
scaffold6484.g2,11.6,4.2,44.9,1.2,0,0,0,0
scaffold6484.g3,1119.1,120.5,0,0,0.8,0,0.4,0.8
scaffold6484.g4,73.5,5.5,0,7.7,33.3,0,0,0.4
scaffold6484.g5,3.4,1.3,0,0,0,0,0,0
scaffold6484.g6,599.8,43.9,0,11.7,0,0,0.2,0
scaffold6484.g7,21,4.2,2.9,0,0,0,0,0
scaffold6484.g8,523,255.1,324.9,724.7,1519.9,716.9,728.1,980.6
scaffold6484.g9,592,344.8,475.2,744.9,1336.3,770.9,738,818.9
scaffold6486.g1,327.7,121.9,67.4,59,244.8,15.7,11.1,9.6
scaffold6486.g2,3147.7,4605.5,602.4,3418.4,985.7,1000.7,1000,1052.5
scaffold6486.g3,246.7,151.4,197.4,186.4,264,234.3,227.2,250.9
scaffold6486.g4,117.8,254.9,101.5,44.8,0,21.4,11.6,11.9
scaffold6486.g5,180.5,166.4,166.6,375.7,99.8,441.4,185.7,87
scaffold6486.g6,1480.9,857.2,625.1,944,1855.4,2359,1870.2,2045.8
scaffold6486.g7,209.3,161.8,375.4,406.6,278.8,991.1,738.8,856.8
scaffold6486.g8,51.3,102.3,68.6,43,35,92.8,49.1,34.8
scaffold649.g1,22,39.4,377.7,180.8,67.6,53.4,72.3,90.1
scaffold649.g2,0,0,0,0,0,0,0,0
scaffold6494.g1,65.5,51.7,0,1.3,6.7,2.5,0,1.4
scaffold6496.g1,1234.2,5612.6,1963.8,1869.5,1261.4,1889.3,2420.7,2236.2
scaffold6496.g2,0,0,0,0,0,0,0,0
scaffold6498.g1,111.8,98,99.5,53.6,42.5,59.4,39.4,42.7
scaffold65.g1,852.3,712.8,2224.8,496.6,312.5,91.3,119,124.1
scaffold65.g2,23.8,21.8,3.9,8.7,31.4,12.2,13.4,17.1
scaffold650.g1,4,2.3,0,0,0,0,0,0
scaffold650.g2,189.7,97,78.4,83.8,125.2,78.7,85.2,68.4
scaffold650.g3,216.3,345.2,434.3,219,252.1,27.7,59.1,59.1
scaffold6500.g1,0,0.6,0,0,0,0.3,0,0
scaffold6501.g1,183.4,251.5,239.8,197.3,239.6,110.4,99.5,136.2
scaffold6503.g1,2940.5,6837.5,4550.3,8919.9,10068.1,3901.9,5803.9,4581.7
scaffold651.g1,12.6,1,39.7,1.9,1,1,1,1.5
scaffold651.g2,608.5,344.5,0,5.3,7.7,4.8,5.6,13
scaffold651.g3,1136.1,2742.7,187.3,997.1,1109.2,438.4,505.4,566.2
scaffold651.g4,99.9,482.3,874.3,3341,4435.3,4599.3,5390.5,6908.1
scaffold651.g5,313.8,685.4,1211.7,4749.3,5645.6,4834.6,7100.6,7736.5
scaffold6511.g1,66.7,41.9,10.8,4.8,2.3,2.6,3.7,4
scaffold6511.g2,3.2,1.9,0,0,0,0,0,0
scaffold6512.g1,453.7,439.5,276.5,206.9,276.7,498.5,502.8,544.5
scaffold6512.g2,810.5,525.4,416.6,872.3,1681.2,2382.7,1620.4,1454.2
scaffold6512.g3,14.3,11.7,124,20,127.2,11.3,11.8,26.2
scaffold6512.g4,0,0,0,0,0,0,0.9,0
scaffold6512.g5,0.6,5.3,0,0,0,0,0,0
scaffold6512.g6,331.8,210.3,2.5,117.6,30.1,36.9,34.8,36.7
scaffold6514.g1,330.5,34.7,5.8,2.9,1.9,6.2,7.7,10.6
scaffold6514.g2,284.4,111,86.6,86.2,68.7,51.7,63.8,80.3
scaffold6514.g3,178.8,55.8,0,0.9,0,0,0,0
scaffold6514.g4,735.6,449.3,228.8,261.6,87.6,86.7,85.8,98.1
scaffold6514.g5,724.4,726.9,324.6,643.1,450.8,672.5,500.3,537.6
scaffold6514.g6,0,8.4,20.8,7.1,8.3,6.2,10.8,7.5
scaffold6514.g7,0,0,0,0,0,0,0,0
scaffold6514.g8,72.9,90.3,322.7,129.8,116.7,158.8,158.5,149.3
scaffold6517.g1,282,311.9,500.1,1787.6,4213.1,6632,5346.1,7791.9
scaffold6517.g2,179.8,369.2,955,523.8,359.6,316.6,397.9,393.5
scaffold652.g1,17.8,60.7,58.4,773.9,799.3,443,850.8,673.4
scaffold652.g2,479.6,329.6,534,574.1,599.1,609,708.5,643.4
scaffold6521.g1,152.9,52.3,33.9,185.5,41.8,131.6,129.5,92.3
scaffold6522.g1,59.7,16.6,50.6,105.7,86.5,33.6,50.1,32.6
scaffold6522.g10,260.9,88.7,86.7,106.5,33,176.3,100,175.1
scaffold6522.g11,132.9,86.2,0,17.4,0,5.7,18.3,4.9
scaffold6522.g12,1089.4,1156,26.8,158.5,17.8,105.1,177.2,38.4
scaffold6522.g13,40.9,20.1,39.7,27.1,32.7,25.4,24,21.9
scaffold6522.g2,54.1,4.3,15.6,36.8,12.5,17.4,21.7,20.3
scaffold6522.g3,17.9,9,0,1,0,0.5,0.5,0
scaffold6522.g4,462.2,474.7,1027.2,531.4,836.6,822,684.6,703.8
scaffold6522.g5,164.8,9.5,0,0,0,0,0.5,0
scaffold6522.g6,88.1,40.9,152.7,87.1,79.2,79.4,96.2,107.1
scaffold6522.g7,967,2197.1,779.2,1267.2,641.6,4799.2,2588.1,3623.8
scaffold6522.g8,854.1,1063.1,2085.4,393,573.1,1757.5,730.3,744
scaffold6522.g9,125.2,49.3,27.5,63.1,17.8,160.9,77.7,91.6
scaffold6523.g1,0.9,0,0,2.1,0,1,2.1,24.5
scaffold6531.g1,16.1,143.5,6.8,0,0,0,0,0
scaffold6535.g1,25.1,9.2,0,0.6,0,0.6,0,5.3
scaffold6537.g1,10.2,47,7.2,5.4,4.8,0.7,1.8,1.2
scaffold6541.g1,14.4,13.7,165.3,39,11.4,1.1,0,0
scaffold6541.g2,0,0,0,21727.2,5.7,0,0,0
scaffold6541.g3,0,0,0,29.3,0,0,0.2,0
scaffold6541.g4,2218,6035.2,1374.5,2177.2,885.9,3751.6,2213.1,1625.9
scaffold6541.g5,507.8,563.6,1415.5,694,715,731.9,801.3,764
scaffold6541.g6,49.4,151.8,19.7,105.2,167.1,122.8,152.9,98.3
scaffold6542.g1,95.4,206.4,59.9,524.8,273.2,1.5,18.4,5.4
scaffold6548.g1,8.3,46.8,0,1.7,0,104.3,0,112.5
scaffold655.g1,929.9,352.3,72.9,291.9,304,212.8,193.1,216.8
scaffold655.g10,0,1.1,0,0,0,0,0,0.6
scaffold655.g2,490,524.8,86.6,411.8,620.3,980.2,679.8,1518.2
scaffold655.g3,218.9,156.4,1334.4,130.6,98,84.9,126.3,96
scaffold655.g4,145.3,77,181.4,147.1,166.1,251.2,212,196.4
scaffold655.g5,7.8,4.4,1.7,2.6,0.7,3.2,2.2,4.1
scaffold655.g6,4.1,2.7,9,0,6,2.1,4.1,2.2
scaffold655.g7,46,30.6,6.2,98.1,2803.1,1009.5,2304.9,951.3
scaffold655.g8,318.2,191.6,319.2,247.9,334.6,638.4,672.2,518.9
scaffold655.g9,260.6,152.6,0,6.2,14.1,682.5,1062.7,750.9
scaffold6551.g1,0,0,0,0,0,0,0,0
scaffold6554.g1,287.1,369.1,699.2,1180.6,290.9,678.5,602.5,530.5
scaffold6558.g1,5.1,10.8,32.5,0,0,0,0,0
scaffold6558.g2,9,15,1.1,2.1,3.3,0,1.3,5.2
scaffold6558.g3,503.6,514.1,218.4,276.1,102.6,684.5,476.5,341.4
scaffold6558.g4,817.2,863.9,2094.2,726.7,1325.8,2295.4,1844,1412.4
scaffold6558.g5,178.5,260.9,846.5,189.9,145.8,136.5,165.6,183.9
scaffold6558.g6,67.6,92.9,374,182.5,222.5,240.4,200.2,195.6
scaffold6559.g1,0,0,4.8,0,0,0,0,1
scaffold656.g1,0,0,0,0,0,0,0,0
scaffold656.g2,61.1,39.1,0,0.5,0,0,0.7,0.2
scaffold656.g3,305.5,227,322.9,232.6,246.8,583,413.7,366.3
scaffold656.g4,7280.2,6749.3,2662.5,3463.4,4100.4,7705.9,6125.5,5919.7
scaffold656.g5,16.8,32.6,165.3,503.9,8.8,35.5,33.3,11.5
scaffold656.g6,57.1,17.1,51.5,15.2,0,0.6,2.3,1.9
scaffold656.g7,115.2,53.7,142.8,266.2,123.8,171,134.1,150.4
scaffold656.g8,67.1,299.8,9.8,8,2.2,8.1,5.5,0.6
scaffold6561.g1,2.3,2.8,9,0,0,0,0,0
scaffold6562.g1,6.3,0,0,0,0,0,0,0
scaffold6562.g2,16.3,10.3,15.4,0,0,0,0,0
scaffold6562.g3,175.1,0.8,4.2,0,0,0,0,0
scaffold6562.g4,313.2,77.2,0,0,1,1.8,0,0
scaffold6562.g5,3.2,4.8,4.7,0.9,1.4,1.3,0.2,0
scaffold6562.g6,414.6,1017.7,532.8,16.6,16.9,9.8,22.2,12
scaffold6563.g1,0.8,0,0,0,0,0,0,0
scaffold6563.g10,843.3,741.2,1179.9,1558,1728.2,1421,1567.9,1894.6
scaffold6563.g2,429.3,391.4,670,292.8,332.4,323.5,303.1,425.3
scaffold6563.g3,168.6,156.6,360.5,359.9,278.4,267.8,250.7,243.9
scaffold6563.g4,3999.2,4903.4,1185.1,1296,3474.5,2538.2,2306.8,1798
scaffold6563.g5,1.3,0,0,0,0,0,0,0
scaffold6563.g6,149.8,96.6,88,191.8,124.3,154.6,140.7,154.7
scaffold6563.g7,2.3,5.5,11.9,0.7,1.5,0,2.1,2.2
scaffold6563.g8,0,1,22.1,0,0,0,1,0
scaffold6563.g9,0.8,2.3,5.7,0,0,0,0,0.4
scaffold6569.g1,1580,2741.7,0,597.2,18.7,200.5,99.8,89.3
scaffold6569.g2,714.8,1104.1,0,274.1,22.9,92,37.2,65.3
scaffold6569.g3,4570.2,11569.6,17753.9,9455.7,11538.5,8419.4,8121.8,7984.1
scaffold6569.g4,67.9,188.5,5.2,4.4,49.7,101437.7,72729.3,132766.5
scaffold6569.g5,3358.6,5316.5,0,9.6,660.7,2571.8,1386,2362.4
scaffold6569.g6,126.7,99.4,265.4,185.8,261.8,285.8,197.4,185.9
scaffold6570.g1,0,0,0,0,0,0,0,0
scaffold6570.g2,757.2,1080.1,2352.9,2653.3,1873.4,11973.5,7013.9,3960.5
scaffold6570.g3,435.4,561.6,2058.4,1491.8,1243.9,4438.5,3371.6,1742.3
scaffold6570.g4,69.7,118.7,351,265.7,275.9,753.6,579.4,332.8
scaffold6570.g5,245.2,198.2,122.2,183.1,784,348.4,262.2,240.1
scaffold6571.g1,329.7,104,153.9,311.8,304.8,206.1,102.3,339.6
scaffold6571.g2,94.9,35.6,18.5,53.3,65.2,40.3,21.5,65.1
scaffold6571.g3,0,0,0,0,0,0,0,0
scaffold6571.g4,0,0,0,0,0,0,0,0
scaffold6573.g1,55,30.9,5.8,68.6,40.1,48,22.1,6.7
scaffold6573.g2,442.6,402.2,68.3,664.1,246.4,358.1,216.6,140.2
scaffold6573.g3,900.5,654.4,1465.1,1330.4,1304.8,1853.1,1594,1707.7
scaffold6573.g4,568.4,902.7,9949.8,1210.1,1277.4,1972,1561.9,1476.7
scaffold6573.g5,3175.1,3753.1,11459.3,3497.6,7918.9,3491.9,3460.7,4042.5
scaffold6573.g6,336.6,199.2,187.4,249.4,142.4,244.4,209.7,274.5
scaffold6573.g7,487.3,622.7,79.6,123.7,122.6,206.8,181.5,157.3
scaffold6573.g8,1949.9,1424.3,353.6,759.2,454.9,953.5,767.5,664.3
scaffold6575.g1,1502.9,1565.9,1411.2,1727.6,3528.4,1294.2,1570.9,1600.4
scaffold6575.g2,303.7,199.9,229,309.1,92.8,329.7,100.5,143.8
scaffold6575.g3,120.3,34.7,0,57.9,12.9,8,10.9,3.2
scaffold6578.g1,32.6,88.6,311.9,39.1,552.2,129.2,112.6,170.2
scaffold6578.g2,14.6,5.2,529.6,6.1,4.8,9.7,0.7,8.1
scaffold6579.g1,137.6,90.9,138.6,190.4,117.7,293.1,295.5,266.6
scaffold6579.g2,599.3,1102.8,153,45.3,97,41,71.6,97.1
scaffold6581.g1,321.4,799.9,493.4,1397.8,1076.4,1435.1,1177.8,1797.1
scaffold6585.g1,2129.9,5908.5,49896.3,3830.6,3142.5,4697.5,4722.1,4124.2
scaffold6585.g2,6.2,2.3,21,2.1,0,0.8,0,0.6
scaffold6585.g3,692.2,154.6,94.8,27.9,25.2,76.7,49.5,75.6
scaffold6591.g1,103.1,63,118.3,254.7,113.3,124.9,103,74.3
scaffold6591.g10,146.6,84.9,84.1,222.6,92.7,205.2,187,163.7
scaffold6591.g2,98.5,82.6,74,159.1,173.9,200.6,121,89.9
scaffold6591.g3,4975.4,5386.9,3309.9,2788.1,16308.2,25732,16915.9,11530
scaffold6591.g4,664.7,497.5,489.1,317.3,402.7,606.3,456.1,472
scaffold6591.g5,110.2,52.7,50.3,1263.9,14816.6,335.5,594.6,459.5
scaffold6591.g6,528,387.5,111.9,1073,738.6,675.5,527.5,437.1
scaffold6591.g7,19.8,135.2,74.7,0.4,0.9,0,0.4,0
scaffold6591.g8,589.7,323.9,509.5,666.2,343.9,474.6,393.3,319.1
scaffold6591.g9,2662,4152.2,2575.5,6390.2,11455.6,2314.7,2473.2,2798.1
scaffold6594.g1,3.4,3.9,0,2,0,0,0,0
scaffold6597.g1,25.1,1.8,6.4,0.6,0,0,0,0
scaffold6597.g2,601.6,652.5,738.2,553.1,624,764.4,729.8,751.9
scaffold6597.g3,235.7,334.2,784.2,337.7,766,524.6,711.1,596.9
scaffold6598.g1,533.5,1184,48.5,499,1156.3,1213.7,1167.8,1556.1
scaffold6598.g2,555.6,773.7,581.3,1042,863.7,793.2,736.7,913.9
scaffold6598.g3,116.1,65.4,74.2,438.6,101.1,345,229.5,331.5
scaffold6598.g4,14.9,7.7,0,107.9,20.9,120.9,90.3,109.4
scaffold6598.g5,0,0,0,0,7.2,86.2,80,107.5
scaffold6598.g6,847,924.7,109.4,97.9,26.6,15,15.4,40
scaffold6598.g7,71.7,552.2,87.2,4.4,0,0.7,0.7,4.7
scaffold6598.g8,139.6,558.1,84.5,1.6,0,0.8,0,0
scaffold6598.g9,17.3,4.2,1620.4,141.5,43.9,1.8,19.2,173.1
scaffold6599.g1,401.8,21.2,0,0,0,0,0,0
scaffold6601.g1,8.3,41.3,88.4,3.1,6.6,12.9,9.1,13.9
scaffold6601.g10,10.2,71.3,264.4,14.8,79,201.2,343.1,178.2
scaffold6601.g11,0.8,1.8,22.1,5.4,5.7,8.9,7.1,7.7
scaffold6601.g2,40.6,90.1,213.1,23.7,43.5,52.8,37.9,38.4
scaffold6601.g3,16.8,169.7,134.9,10.2,286.1,124.4,120.6,176.4
scaffold6601.g4,53.8,143.6,55.7,9.5,106,264.8,186.4,98.9
scaffold6601.g5,9.4,97.4,1.4,0,41.9,142.6,97.9,100.4
scaffold6601.g6,0,1.4,0,0,0,0.7,1.4,0
scaffold6601.g7,8267,14904.2,10373.4,3296.2,3520.2,4571.8,4485.7,4150.6
scaffold6601.g8,133.9,104.4,258.2,159.7,106.6,502.3,433.1,391.2
scaffold6601.g9,1266.7,16.2,0,0,42.2,0,1.1,0
scaffold6604.g1,222.1,447,24.9,185.9,78.6,57.8,72.9,85.2
scaffold6607.g1,2,0.6,5.8,3.6,23.1,6,19.1,11.6
scaffold6609.g1,61.6,67.7,0,0,19.6,13,9.1,3.1
scaffold6609.g2,55.7,0,0,0,0,0,0,0
scaffold6611.g1,27.5,26.4,0,11.2,4.8,3.6,4.4,8.7
